source_issue,unit,bucket_years,topic,requested_start,requested_end,observed_start,observed_end,numerator,denominator,share_percent,partial_period,support_status,interval_status
Discovered 5,share of eligible paragraphs,20,"Military Preparedness, Armed Forces & Veterans",1960,1979,1960,1979,381,5885,6.4740866610025485,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Military Preparedness, Armed Forces & Veterans",1980,1999,1980,1999,383,4372,8.760292772186643,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Military Preparedness, Armed Forces & Veterans",2000,2019,2000,2019,273,4014,6.801195814648729,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Military Preparedness, Armed Forces & Veterans",2020,2039,2020,2026,276,3096,8.914728682170542,True,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Iraq, Gulf Wars, the War on Terror & Interventions",1780,1799,1789,1799,0,355,0.0,True,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Iraq, Gulf Wars, the War on Terror & Interventions",1800,1819,1800,1819,0,736,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Iraq, Gulf Wars, the War on Terror & Interventions",1820,1839,1820,1839,0,2092,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Iraq, Gulf Wars, the War on Terror & Interventions",1840,1859,1840,1859,0,3045,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Iraq, Gulf Wars, the War on Terror & Interventions",1860,1879,1860,1879,0,2558,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Iraq, Gulf Wars, the War on Terror & Interventions",1880,1899,1880,1899,0,3123,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Iraq, Gulf Wars, the War on Terror & Interventions",1900,1919,1900,1919,0,3375,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Iraq, Gulf Wars, the War on Terror & Interventions",1920,1939,1920,1939,0,1954,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Iraq, Gulf Wars, the War on Terror & Interventions",1940,1959,1940,1959,0,1624,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Iraq, Gulf Wars, the War on Terror & Interventions",1960,1979,1960,1979,1,5885,0.016992353440951572,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Iraq, Gulf Wars, the War on Terror & Interventions",1980,1999,1980,1999,235,4372,5.375114364135407,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Iraq, Gulf Wars, the War on Terror & Interventions",2000,2019,2000,2019,580,4014,14.449427005480816,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Iraq, Gulf Wars, the War on Terror & Interventions",2020,2039,2020,2026,171,3096,5.523255813953488,True,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Treaties, Diplomacy & International Arbitration",1780,1799,1789,1799,72,355,20.281690140845072,True,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Treaties, Diplomacy & International Arbitration",1800,1819,1800,1819,112,736,15.217391304347828,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Treaties, Diplomacy & International Arbitration",1820,1839,1820,1839,337,2092,16.108986615678777,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Treaties, Diplomacy & International Arbitration",1840,1859,1840,1859,462,3045,15.172413793103448,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Treaties, Diplomacy & International Arbitration",1860,1879,1860,1879,303,2558,11.84519155590305,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Treaties, Diplomacy & International Arbitration",1880,1899,1880,1899,574,3123,18.379763048350945,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Treaties, Diplomacy & International Arbitration",1900,1919,1900,1919,436,3375,12.918518518518518,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Treaties, Diplomacy & International Arbitration",1920,1939,1920,1939,207,1954,10.59365404298874,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Treaties, Diplomacy & International Arbitration",1940,1959,1940,1959,139,1624,8.559113300492612,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Treaties, Diplomacy & International Arbitration",1960,1979,1960,1979,427,5885,7.25573491928632,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Treaties, Diplomacy & International Arbitration",1980,1999,1980,1999,297,4372,6.793229643183897,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Treaties, Diplomacy & International Arbitration",2000,2019,2000,2019,82,4014,2.042850024912805,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Treaties, Diplomacy & International Arbitration",2020,2039,2020,2026,91,3096,2.9392764857881137,True,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Cold War & Great-Power Rivalry,1780,1799,1789,1799,0,355,0.0,True,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Cold War & Great-Power Rivalry,1800,1819,1800,1819,0,736,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Cold War & Great-Power Rivalry,1820,1839,1820,1839,0,2092,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Cold War & Great-Power Rivalry,1840,1859,1840,1859,1,3045,0.03284072249589491,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Cold War & Great-Power Rivalry,1860,1879,1860,1879,0,2558,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Cold War & Great-Power Rivalry,1880,1899,1880,1899,0,3123,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Cold War & Great-Power Rivalry,1900,1919,1900,1919,7,3375,0.2074074074074074,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Cold War & Great-Power Rivalry,1920,1939,1920,1939,10,1954,0.511770726714432,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Cold War & Great-Power Rivalry,1940,1959,1940,1959,227,1624,13.977832512315272,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Cold War & Great-Power Rivalry,1960,1979,1960,1979,1025,5885,17.41716227697536,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Cold War & Great-Power Rivalry,1980,1999,1980,1999,569,4372,13.014638609332113,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Cold War & Great-Power Rivalry,2000,2019,2000,2019,172,4014,4.285002491280518,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Cold War & Great-Power Rivalry,2020,2039,2020,2026,320,3096,10.335917312661499,True,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Nuclear Weapons & Arms Control,1780,1799,1789,1799,0,355,0.0,True,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Nuclear Weapons & Arms Control,1800,1819,1800,1819,0,736,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Nuclear Weapons & Arms Control,1820,1839,1820,1839,0,2092,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Nuclear Weapons & Arms Control,1840,1859,1840,1859,0,3045,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Nuclear Weapons & Arms Control,1860,1879,1860,1879,0,2558,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Nuclear Weapons & Arms Control,1880,1899,1880,1899,0,3123,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Nuclear Weapons & Arms Control,1900,1919,1900,1919,0,3375,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Nuclear Weapons & Arms Control,1920,1939,1920,1939,9,1954,0.46059365404298874,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Nuclear Weapons & Arms Control,1940,1959,1940,1959,94,1624,5.788177339901478,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Nuclear Weapons & Arms Control,1960,1979,1960,1979,335,5885,5.692438402718777,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Nuclear Weapons & Arms Control,1980,1999,1980,1999,353,4372,8.074107959743824,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Nuclear Weapons & Arms Control,2000,2019,2000,2019,94,4014,2.3418036870951666,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Nuclear Weapons & Arms Control,2020,2039,2020,2026,43,3096,1.3888888888888888,True,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"World Order, Foreign Aid & Democracy Promotion",1780,1799,1789,1799,0,355,0.0,True,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"World Order, Foreign Aid & Democracy Promotion",1800,1819,1800,1819,0,736,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"World Order, Foreign Aid & Democracy Promotion",1820,1839,1820,1839,0,2092,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"World Order, Foreign Aid & Democracy Promotion",1840,1859,1840,1859,0,3045,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"World Order, Foreign Aid & Democracy Promotion",1860,1879,1860,1879,0,2558,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"World Order, Foreign Aid & Democracy Promotion",1880,1899,1880,1899,1,3123,0.032020493115593976,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"World Order, Foreign Aid & Democracy Promotion",1900,1919,1900,1919,33,3375,0.9777777777777777,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"World Order, Foreign Aid & Democracy Promotion",1920,1939,1920,1939,41,1954,2.0982599795291708,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"World Order, Foreign Aid & Democracy Promotion",1940,1959,1940,1959,194,1624,11.945812807881774,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"World Order, Foreign Aid & Democracy Promotion",1960,1979,1960,1979,521,5885,8.853016142735768,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"World Order, Foreign Aid & Democracy Promotion",1980,1999,1980,1999,274,4372,6.267154620311071,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"World Order, Foreign Aid & Democracy Promotion",2000,2019,2000,2019,359,4014,8.943697060288988,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"World Order, Foreign Aid & Democracy Promotion",2020,2039,2020,2026,108,3096,3.488372093023256,True,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Immigration & Border Security,1780,1799,1789,1799,0,355,0.0,True,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Immigration & Border Security,1800,1819,1800,1819,1,736,0.1358695652173913,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Immigration & Border Security,1820,1839,1820,1839,0,2092,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Immigration & Border Security,1840,1859,1840,1859,1,3045,0.03284072249589491,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Immigration & Border Security,1860,1879,1860,1879,22,2558,0.8600469116497262,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Immigration & Border Security,1880,1899,1880,1899,35,3123,1.1207172590457892,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Immigration & Border Security,1900,1919,1900,1919,51,3375,1.511111111111111,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Immigration & Border Security,1920,1939,1920,1939,27,1954,1.3817809621289663,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Immigration & Border Security,1940,1959,1940,1959,9,1624,0.5541871921182266,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Immigration & Border Security,1960,1979,1960,1979,5,5885,0.08496176720475786,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Immigration & Border Security,1980,1999,1980,1999,28,4372,0.6404391582799633,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Immigration & Border Security,2000,2019,2000,2019,330,4014,8.221225710014949,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,Immigration & Border Security,2020,2039,2020,2026,176,3096,5.684754521963824,True,descriptive,not_estimated
