doc_name,para_idx,president,year,era,zero_sum_primary,zero_sum_second,text
/the-presidency/presidential-speeches/december-5-1911-third-annual-message,40,William Taft,1911,Progressives & Depression,True,False,"Do we desire to make such ruthless combinations and monopolies lawful? When all energies are directed, not toward the reduction of the cost of production for the public benefit by a healthful competition, but toward new ways and means for making permanent in a few hands the absolute control of the conditions and prices prevailing in the whole field of industry, then individual enterprise and effort will be paralyzed and the spirit of commercial freedom will be dead."
/the-presidency/presidential-speeches/december-6-1858-second-annual-message,25,James Buchanan,1858,Civil War & Reconstruction,True,False,"To protect these civil officers, and to aid them, as a posse comitatus, in the execution of the laws in case of need, I ordered a detachment of the Army to accompany them to Utah. The necessity for adopting these measures is now demonstrated. On the 15th of September, 1857, Governor Young issued his proclamation, in the style of an independent sovereign, announcing his purpose to resist by force of arms the entry of the United States troops into our own Territory of Utah. By this he required all the forces in the Territory to ""hold themselves in readiness to march at a moment's notice to repel any and all such invasion,"" and established martial law from its date throughout the Territory."
/the-presidency/presidential-speeches/december-6-1858-second-annual-message,26,James Buchanan,1858,Civil War & Reconstruction,True,False,"These proved to be no idle threats. Forts Bridger and Supply were vacated and burnt down by the Mormons to deprive our troops of a shelter after their long and fatiguing march. Orders were issued by Daniel H. Wells, styling himself ""Lieutenant General, Nauvoo Legion,"" to stampede the animals of the United States troops on their march, to set fire to their trains, to burn the grass and the whole country before them and on their flanks, to keep them from sleeping by night surprises, and to blockade the road by felling trees and destroying the fords of rivers, etc."
/the-presidency/presidential-speeches/december-6-1858-second-annual-message,27,James Buchanan,1858,Civil War & Reconstruction,True,False,"These orders were promptly and effectually obeyed. On the 4th of October, 1857, the Mormons captured and burned, on Green River, three of our supply trains, consisting of seventy-five wagons loaded with provisions and tents for the army, and carried away several hundred animals. This diminished the supply of provisions so materially that General Johnston was obliged to reduce the ration, and even with this precaution there was only sufficient left to subsist the troops until the 1st of June."
/the-presidency/presidential-speeches/december-6-1858-second-annual-message,84,James Buchanan,1858,Civil War & Reconstruction,True,False,"Unless this demand shall be complied with at an early day it will only remain for this Government to adopt such other measures as may be necessary in order to obtain for itself that justice which it has in vain attempted to secure by peaceful means from the Governments of Nicaragua and Costa Rica. While it has shown, and will continue to show, the most sincere regard for the rights and honor of these Republics, it can not permit this regard to be met by an utter neglect on their part of what is due to the Government and citizens of the United States."
/the-presidency/presidential-speeches/december-6-1858-second-annual-message,91,James Buchanan,1858,Civil War & Reconstruction,True,False,"Should our commissioner prove unsuccessful after a sincere and earnest effort to accomplish the object of his mission, then no alternative will remain but the employment of force to obtain ""just satisfaction"" from Paraguay. In view of this contingency, the Secretary of the Navy, under my direction, has fitted out and dispatched a naval force to rendezvous near Buenos Ayres, which, it is believed, will prove sufficient for the occasion. It is my earnest desire, however, that it may not be found necessary to resort to this last alternative."
/the-presidency/presidential-speeches/december-6-1864-fourth-annual-message,38,Abraham Lincoln,1864,Civil War & Reconstruction,True,False,"The war continues. Since the last annual message all the important lines and positions then occupied by our forces have been maintained and our arms have steadily advanced, thus liberating the regions left in rear, so that Missouri, Kentucky, Tennessee, and parts of other States have again produced reasonably fair crops. The most remarkable feature in the military operations of the year is General Sherman's attempted march of 300 miles directly through the insurgent region. It tends to show a great increase of our relative strength that our General in Chief should feel able to confront and hold in check every active force of the enemy, and yet to detach a well-appointed large army to move on such an expedition. The result not yet being known, conjecture in regard to it is not here indulged."
/the-presidency/presidential-speeches/december-6-1864-fourth-annual-message,54,Abraham Lincoln,1864,Civil War & Reconstruction,False,True,In stating a single condition of peace I mean simply to say that the war will cease on the part of the Government whenever it shall have ceased on the part of those who began it.
/the-presidency/presidential-speeches/december-6-1880-fourth-annual-message,19,Rutherford B. Hayes,1880,The Gilded Age,True,False,"It can only be suppressed by taking away the political power of the sect which encourages and sustains it. The power of Congress to enact suitable laws to protect the Territories is ample. It is not a case for halfway measures. The political power of the Mormon sect is increasing. It controls now one of our wealthiest and most populous Territories. It is extending steadily into other Territories. Wherever it goes it establishes polygamy and sectarian political power. The sanctity of marriage and the family relation are the corner stone of our American society and civilization. Religious liberty and the separation of church and state are among the elementary ideas of free institutions. To reestablish the interests and principles which polygamy and Mormonism have imperiled, and to fully reopen to intelligent and virtuous immigrants of all creeds that part of our domain which has been in a great degree closed to general immigration by intolerant and immoral institutions, it is recommended that the government of the Territory of Utah be reorganized."
/the-presidency/presidential-speeches/december-6-1880-fourth-annual-message,43,Rutherford B. Hayes,1880,The Gilded Age,True,False,"It seems to be very evident that the provision of regular steam postal communication by aid from government has been the forerunner of the commercial predominance of Great Britain on all these coasts and seas, a greater share in whose trade is now the desire and the intent of our people. It is also manifest that the efforts of other European nations to contend with Great Britain for a share of this commerce have been successful in proportion with their adoption of regular steam postal communication with the markets whose trade they sought. Mexico and the States of South America are anxious to receive such postal communication with this country and to aid in their development. Similar cooperation may be looked for in due time from the Eastern nations and from Australia."
/the-presidency/presidential-speeches/december-7-1961-address-miami-opening-afl-cio-convention,26,John F. Kennedy,1961,The Cold War,True,False,"So that if we're not able to maintain a favorable balance of trade, then of course we will have to do as the British have had to do, which is begin to bring our troops back and lay the way open for other actions. So that this is a matter which involves very greatly our security, and unless you believe that the United States should retreat to our own hemisphere and forget our commitments abroad, then you can share with me my concern about what will happen if that balance of trade begins to drop."
/the-presidency/presidential-speeches/december-7-1961-address-miami-opening-afl-cio-convention,27,John F. Kennedy,1961,The Cold War,True,False,"Now the problems that we face have been intensified by the development of the Common Market. This is our best market for manufactured products. What I am concerned about is that we shall be able to keep moving our trade into those areas; otherwise what we will find is that American capital which cannot place its goods in that market will decide, as they are doing now, to build their plants in Western Europe, and then they hire Western European workers-and you suffer, and the country suffers, and the balance of payments suffers."
/the-presidency/presidential-speeches/december-7-1961-address-miami-opening-afl-cio-convention,28,John F. Kennedy,1961,The Cold War,True,False,"So this is a matter of the greatest importance to you--in fact, to all Americans. It is, for example, of the greatest importance to American farmers. They sell $2 billion of agricultural commodities to Western Europe. We bring in $80 million of agricultural commodities from Western Europe. In other words, we make almost $2 billion of our foreign exchange from that sale of agricultural commodities, and yet Western Europe has great agricultural resources which are increasing, and we are going to find it increasingly difficult unless we are able to negotiate from a position of strength with them. So this matter is important."
/the-presidency/presidential-speeches/december-7-1961-address-miami-opening-afl-cio-convention,29,John F. Kennedy,1961,The Cold War,True,False,"The purpose of this discussion is to increase employment. The purpose of this discussion is to strengthen the United States, and it is a matter which deserves our most profound attention. Are we going to export our goods and our crops or, are we going to export our capital? That's the question that we're now facing. And I know that those of you who have been concerned about this know this to be a major problem. Last year, 1960, we invested abroad $1,700 million, and we took in from our investments abroad $2,300 million-which sounded like it was a pretty good exchange. But if you analyze these figures you will see that we took in, from the underdeveloped world, which needs capital, we took in $1,300 million and we sent out in capital for investment $200 million. And yet this is the area that needs our investment. While in Western Europe we sent out $1,500 million and took in $1 billion. So that if this trend should continue and more and more Western Europe became the object of American investment, it affects us all and affects the people who work with you."
/the-presidency/presidential-speeches/december-7-1961-address-miami-opening-afl-cio-convention,35,John F. Kennedy,1961,The Cold War,True,False,"Let me repeat: If we cannot maintain the balance of trade in our favor, which it now is, of $5 billion, and indeed increase it, then this country is going to face most serious problems. In the last 3 years, even though the balance of trade in our favor has been $5 billion, we have lost $5 billion in gold; and if this trend should go on year after year then the United States, as I have said, would have to make adjustments which would be extremely adverse to the cause of freedom around the world."
/the-presidency/presidential-speeches/december-7-1961-address-miami-opening-afl-cio-convention,36,John F. Kennedy,1961,The Cold War,True,False,"The solution rests with increasing our export trade, with remaining competitive, with our businesses selling abroad, finding new markets, and keeping our people working at home and around the world. And it is a fact that the six countries of the Common Market who faced the problems that we now face, have had in the last 4 years full employment and an economic growth twice ours. Even a country which faced staggering economic problems a decade ago--Italy--has been steadily building its gold balance, cutting down its unemployment and moving ahead twice what we have over the last 4 years."
/the-presidency/presidential-speeches/december-8-1798-second-annual-message,4,John Adams,1798,The founding,True,False,"The law of France enacted in January last, which subjects to capture and condemnation neutral vessels and their cargoes if any portion of the latter are of British fabric or produce, although the entire property belong to neutrals, instead of being rescinded has lately received a confirmation by the failure of a proposition for its repeal. While this law, which is an unequivocal act of war on the commerce of the nations it attacks, continues in force those nations can see in the French Government only a power regardless of their essential rights, of their independence and sovereignty; and if they possess the means they can reconcile nothing with their interest and honor but a firm resistance."
/the-presidency/presidential-speeches/december-8-1857-first-annual-message,25,James Buchanan,1857,Civil War & Reconstruction,True,False,"Since the origin of the Government we have been employed in negotiating treaties with that power, and afterwards in discussing their true intent and meaning. In this respect the convention of April 19, 1850, commonly called the Clayton and Bulwer treaty, has been the most unfortunate of all, because the two Governments place directly opposite and contradictory constructions upon its first and most important article. Whilst in the United States we believed that this treaty would place both powers upon an exact equality by the stipulation that neither will ever ""occupy, or fortify, or colonize, or assume, or exercise any dominion"" over any part of Central America, it is contended by the British Government that the true construction of this language has left them in the rightful possession of all that portion of Central America which was in their occupancy at the date of the treaty; in fact, that the treaty is a virtual recognition on the part of the United States of the right of Great Britain, either as owner or protector, to the whole extensive coast of Central America, sweeping round from the Rio Hondo to the port and harbor of San Juan de Nicaragua, together with the adjacent Bay Islands, except the comparatively small portion of this between the Sarstoon and Cape Honduras."
/the-presidency/presidential-speeches/december-8-1857-first-annual-message,56,James Buchanan,1857,Civil War & Reconstruction,True,False,"It is unnecessary to state in detail the alarming condition of the Territory of Kansas at the time of my inauguration. The opposing parties then stood in hostile array against each other, and any accident might have relighted the flames of civil war. Besides, at this critical moment Kansas was left without a governor by the resignation of Governor Geary."
/the-presidency/presidential-speeches/december-8-1857-first-annual-message,58,James Buchanan,1857,Civil War & Reconstruction,True,False,"At the time of the election for delegates an extensive organization existed in the Territory whose avowed object it was, if need be, to put down the lawful government by force and to establish a government of their own under the so-called Topeka constitution. The persons attached to this revolutionary organization abstained from taking any part in the election. The act of the Territorial legislature had omitted to provide for submitting to the people the constitution which might be framed by the convention, and in the excited state of public feeling throughout Kansas an apprehension extensively prevailed that a design existed to force upon them a constitution in relation to slavery against their will. In this emergency it became my duty, as it was my unquestionable right, having in view the union of all good citizens in support of the Territorial laws, to express an opinion on the true construction of the provisions concerning slavery contained in the organic act of Congress of the 30th May, 1854."
/the-presidency/presidential-speeches/december-8-1857-first-annual-message,74,James Buchanan,1857,Civil War & Reconstruction,True,False,"Whether Kansas shall be a free or a slave State must eventually, under some authority, be decided by an election; and the question can never be more clearly or distinctly presented to the people than it is at the present moment. Should this opportunity be rejected she may be involved for years in domestic discord, and possibly in civil war, before she can again make up the issue now so fortunately tendered and again reach the point she has already attained."
/the-presidency/presidential-speeches/december-8-1857-first-annual-message,78,James Buchanan,1857,Civil War & Reconstruction,True,False,"The people of Utah almost exclusively belong to this church, and believing with a fanatical spirit that he is governor of the Territory by divine appointment, they obey his commands as if these were direct revelations from Heaven. If, therefore, he chooses that his government shall come into collision with the Government of the United States, the members of the Mormon Church will yield implicit obedience to his will. Unfortunately, existing facts leave but little doubt that such is his determination. Without entering upon a minute history of occurrences, it is sufficient to say that all the officers of the United States, judicial and executive, with the single exception of two Indian agents, have found it necessary for their own personal safety to withdraw from the Territory, and there no longer remains any government in Utah but the despotism of Brigham Young."
/the-presidency/presidential-speeches/december-8-1857-first-annual-message,80,James Buchanan,1857,Civil War & Reconstruction,True,False,"With the religious opinions of the Mormons, as long as they remained mere opinions, however deplorable in themselves and revolting to the moral and religious sentiments of all Christendom, I had no right to interfere. Actions alone, when in violation of the Constitution and laws of the United States, become the legitimate subjects for the jurisdiction of the civil magistrate. My instructions to Governor Cumming have therefore been framed in strict accordance with these principles. At their date a hope was indulged that no necessity might exist for employing the military in restoring and maintaining the authority of the law, but this hope has now vanished. Governor Young has by proclamation declared his determination to maintain his power by force, and has already committed acts of hostility against the United States. Unless he should retrace his steps the Territory of Utah will be in a state of open rebellion. He has committed these acts of hostility notwithstanding Major Van Vliet, an officer of the Army, sent to Utah by the Commanding General to purchase provisions for the troops, had given him the strongest assurances of the peaceful intentions of the Government, and that the troops would only be employed as a posse comitatus when called on by the civil authority to aid in the execution of the laws."
/the-presidency/presidential-speeches/december-8-1857-first-annual-message,81,James Buchanan,1857,Civil War & Reconstruction,True,False,"There is reason to believe that Governor Young has long contemplated this result. He knows that the continuance of his despotic power depends upon the exclusion of all settlers from the Territory except those who will acknowledge his divine mission and implicitly obey his will, and that an enlightened public opinion there would soon prostrate institutions at war with the laws both of God and man. ""He has therefore for several years, in order to maintain his independence, been industriously employed in collecting and fabricating arms and munitions of war and in disciplining the Mormons for military service."" As superintendent of Indian affairs he has had an opportunity of tampering with the Indian tribes and exciting their hostile feelings against the United States. This, according to our information, he has accomplished in regard to some of these tribes, while others have remained true to their allegiance and have communicated his intrigues to our Indian agents. He has laid in a store of provisions for three years, which in case of necessity, as he informed Major Van Vliet, he will conceal, ""and then take to the mountains and bid defiance to all the powers of the Government."""
/the-presidency/presidential-speeches/december-8-1857-first-annual-message,82,James Buchanan,1857,Civil War & Reconstruction,True,False,"A great part of all this may be idle boasting, but yet no wise government will lightly estimate the efforts which may be inspired by such frenzied fanaticism as exists among the Mormons in Utah. This is the first rebellion which has existed in our Territories, and humanity itself requires that we should put it down in such a manner that it shall be the last. To trifle with it would be to encourage it and to render it formidable. We ought to go there with such an imposing force as to convince these deluded people that resistance would be vain, and thus spare the effusion of blood. We can in this manner best convince them that we are their friends, not their enemies. In order to accomplish this object it will be necessary, according to the estimate of the War Department, to raise four additional regiments; and this I earnestly recommend to Congress. At the present moment of depression in the revenues of the country I am sorry to be obliged to recommend such a measure; but I feel confident of the support of Congress, cost what it may, in suppressing the insurrection and in restoring and maintaining the sovereignty of the Constitution and laws over the Territory of Utah."
/the-presidency/presidential-speeches/december-8-1857-first-annual-message,101,James Buchanan,1857,Civil War & Reconstruction,True,False,"The extension of our limits has brought within our jurisdiction many additional and populous tribes of Indians, a large proportion of which are wild, untractable, and difficult to control. Predatory and warlike in their disposition and habits, it is impossible altogether to restrain them from committing aggressions on each other, as well as upon our frontier citizens and those emigrating to our distant States and Territories. Hence expensive military expeditions are frequently necessary to overawe and chastise the more lawless and hostile. The present system of making them valuable presents to influence them to remain at peace has proved ineffectual. It is believed to be the better policy to colonize them in suitable localities where they can receive the rudiments of education and be gradually induced to adopt habits of industry. So far as the experiment has been tried it has worked well in practice, and it will doubtless prove to be less expensive than the present system."
/the-presidency/presidential-speeches/december-8-1885-first-annual-message,82,Grover Cleveland,1885,The Gilded Age,True,False,"It may be said that the latter result will be but temporary, and that ultimately the price of labor will be adjusted to the change; but even if this takes place the wage-worker can not possibly gain, but must inevitably lose, since the price he is compelled to pay for his living will not only be measured in a coin heavily depreciated and fluctuating and uncertain in its value, but this uncertainty in the value of the purchasing medium will be made the pretext for an advance in prices beyond that justified by actual depreciation."
/the-presidency/presidential-speeches/december-8-1885-first-annual-message,84,Grover Cleveland,1885,The Gilded Age,True,False,"No American citizen's hand has yet felt the sensation of cheapness, either in receiving or expending the silver-act dollars. And those who live by labor or legitimate trade never will feel that sensation of cheapness. However plenty silver dollars may become, they will not be distributed as gifts among the people; and if the laboring man should receive four depreciated dollars where he now receives but two, he will pay in the depreciated coin more than double the price he now pays for all the necessaries and comforts of life."
/the-presidency/presidential-speeches/december-8-1922-second-annual-message,3,Warren G. Harding,1922,Progressives & Depression,True,False,"Doubtless our own people have emerged from the World War tumult less impaired than most belligerent powers; probably we have made larger progress toward reconstruction. Surely we have been fortunate in diminishing unemployment, and our industrial and business activities, which are the lifeblood of our material existence, have been restored as in no other reconstruction period of like length in the history of the world. Had we escaped the coal and railway strikes, which had no excuse for their beginning and less justification for their delayed settlement, we should have done infinitely better. But labor was insistent on holding to the war heights, and heedless forces of reaction sought the pre-war levels, and both were wrong. In the folly of conflict our progress was hindered, and the heavy cost has not yet been fully estimated. There can be neither adjustment nor the penalty of the failure to readjust in which all do not somehow participate."
/the-presidency/presidential-speeches/december-8-1925-third-annual-message,72,Calvin Coolidge,1925,Progressives & Depression,True,False,"A strike in modern industry has many of the aspects of war in the modern world. It injures labor and it injures capital. If the industry involved is a basic one, it reduces the necessary economic surplus and, increasing the cost of living, it injures the economic welfare and general comfort of the whole people. It also involves a deeper cost. It tends to embitter and divide the community into warring classes and thus weakens the unity and power of our national life."
/the-presidency/presidential-speeches/december-8-1941-address-congress-requesting-declaration-war,2,Franklin D. Roosevelt,1941,War & New Deal,True,False,"Yesterday the Japanese Government also launched an attack against Malaya. Last night Japanese forces attacked Hong Kong. Last night Japanese forces attacked Guam. Last night Japanese forces attacked the Philippine Islands. Last night the Japanese attacked Wake Island. And this morning the Japanese attacked Midway Island. Japan has, therefore, undertaken a surprise offensive extending throughout the Pacific area. The facts of yesterday and today speak for themselves. The people of the United States have already formed their opinions and well understand the implications to the very life and safety of our Nation. As Commander in Chief of the Army and Navy I have directed that all measures be taken for our defense. But always will our whole Nation remember the character of the onslaught against us."
/the-presidency/presidential-speeches/december-8-1993-remarks-signing-nafta,17,Bill Clinton,1993,Post-Cold War,True,False,"And now I am pleased that we have the opportunity to secure the biggest breakthrough of all. Negotiators from 112 nations are seeking to conclude negotiations on a new round of the General Agreement on Tariffs and Trade; a historic world, de trade pact, one that would spur a global economic boon, is now within our grasp. Let me be clear. We cannot, nor should we, settle for a bad GATT agreement. But we will not flag in our efforts to secure a good one in these closing days. We are prepared to make our contributions to the success of this negotiation, but we insist that other nations do their part as well. We must not squander this opportunity. I call on all the nations of the world to seize this moment and close the deal on a strong GATT agreement within the next week."
/the-presidency/presidential-speeches/december-8-1993-remarks-signing-nafta,23,Bill Clinton,1993,Post-Cold War,True,False,"We seek a new and more open global trading system not for its own sake but for our own sake. Good jobs, rewarding careers, broadened horizons for the middle class Americans can only be secured by expanding exports and global growth. For too long our step has been unsteady as the ground has shifted beneath our feet. Today, as I sign the North American Free Trade Agreement into law and call for further progress on GATT, I believe we have found our footing. And I ask all of you to be steady, to recognize that there is no turning back from the world of today and tomorrow. We must face the challenges, embrace them with confidence, deal with the problems honestly and openly, and make this world work for all of us. America is where it should be, in the lead, setting the pace, showing the confidence that all of us need to face tomorrow. We are ready to compete, and we can win. Thank you very much."
/the-presidency/presidential-speeches/february-10-1807-special-message-congress-gun-boats,5,Thomas Jefferson,1807,The founding,True,False,"The latter, commanded by their most celebrated admiral, were completely defeated, and several of their ships-of-the-line destroyed."
/the-presidency/presidential-speeches/february-21-1964-remarks-ninety-sixth-charter-day-observances,4,Lyndon B. Johnson,1964,The Cold War,True,False,"In South Viet-Nam, terror and violence, directed and supplied by outside enemies, press against the lives and the liberties of a people who seek only to be left in peace. for 10 years our country has been committed to the support of their freedom, and that commitment we will continue to honor. The contest in which South Viet-Nam is now engaged is first and foremost a contest to be won by the government and the people of that country for themselves. But those engaged in external direction and supply would do well to be reminded and to remember that this type of aggression is a deeply dangerous game."
/the-presidency/presidential-speeches/february-21-1964-remarks-ninety-sixth-charter-day-observances,7,Lyndon B. Johnson,1964,The Cold War,True,False,"As we are patient in Panama, we are prepared at Guantanamo. We have dealt with the latest challenge and provocation from Havana, without sending the Marines to turn on a water faucet. We believed it far wiser to send an admiral to cut the water off than to send a battalion of Marines to turn it back on. We are making our base more secure than it has ever been in its history."
/the-presidency/presidential-speeches/february-21-1964-remarks-ninety-sixth-charter-day-observances,9,Lyndon B. Johnson,1964,The Cold War,True,False,"Here in this hemisphere, as we work together on the great opportunities for the Alliance for Progress, we can surely join in extending a warm welcome to friends in Europe who offer help in our progress and markets for our products. We seek a growing partnership with all our friends, and we will never retreat from our obligations to any ally. Nor will we ever be intimidated by any state, anywhere, at any time, in the world that chooses to make itself our adversary. There is no panic on our agenda. We are interested in the deeds of our adversaries, and not their creeds. Let them offer deeds of peace and our response will be swift."
/the-presidency/presidential-speeches/february-22-1927-address-regarding-washingtons-birthday,31,Calvin Coolidge,1927,Progressives & Depression,True,False,"In advance of all others he saw that war was coming. With an army that was never large and constantly shifting, poorly supported by a confederation inexperienced, inefficient and lacking in almost all the essential elements of a government, he was victorious over the armies of seasoned troops commanded by Howe, Burgoyne, Clinton, and Cornwallis, supported by one of the most stable and solid of governments, possessed of enormous revenues and ample credit, representing the first military power of the world. As an example of generalship, extending over a series of years from the siege of Boston to the fall of Yorktown, the Commander in Chief of the Continental Armies holds a position that is unrivaled in the history of warfare."
/the-presidency/presidential-speeches/february-23-1942-fireside-chat-20-progress-war,2,Franklin D. Roosevelt,1942,War & New Deal,True,False,"Many questions will, I fear, remain unanswered tonight, but I know you will realize that I cannot cover everything in any one short report to the people. The broad oceans which have been heralded in the past as our protection from attack have become endless battlefields on which we are constantly being challenged by our enemies. We must all understand and face the hard fact that our job now is to fight at distances which extend all the way around the globe. We fight at these vast distances because that is where our enemies are. Until our flow of supplies gives us clear superiority we must keep on striking our enemies wherever and whenever we can meet them, even if, for a while, we have to yield ground."
/the-presidency/presidential-speeches/february-23-1942-fireside-chat-20-progress-war,4,Franklin D. Roosevelt,1942,War & New Deal,True,False,"They advise us to pull our warships and our planes and our merchant ships into our own home waters and concentrate solely on last ditch defense. But let me illustrate what would happen if we followed such foolish advice. Look at your map. Look at the vast area of China, with its millions of fighting men. Look at the vast area of Russia, with its powerful armies and proven military might. Look at the (British Isles) Islands of Britain, Australia, New Zealand, the Dutch Indies, India, the Near East and the Continent of Africa, with their (re)sources of raw materials - their resources of raw materials, and of peoples determined to resist Axis domination. Look too at North America, Central America and South America."
/the-presidency/presidential-speeches/february-23-1942-fireside-chat-20-progress-war,5,Franklin D. Roosevelt,1942,War & New Deal,True,False,"It is obvious what would happen if all of these great reservoirs of power were cut off from each other either by enemy action or by self-imposed isolation: (1.) First, in such a case, we could no longer send aid of any kind to China - to the brave people who, for nearly five years, have withstood Japanese assault, destroyed hundreds of thousands of Japanese soldiers and vast quantities of Japanese war munitions. It is essential that we help China in her magnificent defense and in her inevitable counteroffensive - for that is one important element in the ultimate defeat of Japan. (2.) Secondly, if we lost communication with the southwest Pacific, all of that area, including Australia and New Zealand and the Dutch Indies, would fall under Japanese domination."
/the-presidency/presidential-speeches/february-23-1942-fireside-chat-20-progress-war,6,Franklin D. Roosevelt,1942,War & New Deal,True,False,"Japan in such a case could (then) release great numbers of ships and men to launch attacks on a large scale against the coasts of the Western Hemisphere - South America and Central America, and North America - including Alaska. At the same time, she could immediately extend her conquests (to) in the other direction toward India, (and) through the Indian Ocean, to Africa, (and) to the Near East and try to join forces with Germany and Italy. (3.) Third, if we were to stop sending munitions to the British and the Russians in the Mediterranean area, (and) in the Persian Gulf and the Red Sea, (areas) we would be helping the Nazis to overrun Turkey, and Syria, and Iraq, and Persia - that is now called Iran - Egypt and the Suez Canal, the whole coast of North Africa itself and with that inevitably the whole coast of West Africa - putting Germany within easy striking distance of South America - 1,500 miles away."
/the-presidency/presidential-speeches/february-23-1942-fireside-chat-20-progress-war,7,Franklin D. Roosevelt,1942,War & New Deal,True,False,"(4.) Fourth, if by such a fatuous policy, we ceased to protect the North Atlantic supply line to Britain and to Russia, we would help to cripple the splendid counter-offensive by Russia against the Nazis, and we would help to deprive Britain of essential food supplies and munitions. Those Americans who believed that we could live under the illusion of isolationism wanted the American eagle to imitate the tactics of the ostrich. Now, many of those same people, afraid that we may be sticking our necks out, want our national bird to be turned into a turtle. But we prefer to retain the eagle as it is - flying high and striking hard. I know (that) I speak for the mass of the American people when I say that we reject the turtle policy and will continue increasingly the policy of carrying the war to the enemy in distant lands and distant waters - as far away as possible from our own home grounds."
/the-presidency/presidential-speeches/february-23-1942-fireside-chat-20-progress-war,13,Franklin D. Roosevelt,1942,War & New Deal,True,False,"It is that complete encirclement, with control of the air by Japanese land-based aircraft, which has prevented us from sending substantial reinforcements of men and material to the gallant defenders of the Philippines. For forty years it has always been our strategy - a strategy born of necessity - that in the event of a full-scale attack on the Islands by Japan, we should fight a delaying action, attempting to retire slowly into Bataan Peninsula and Corregidor. We knew that the war as a whole would have to be fought and won by a process of attrition against Japan itself. We knew all along that, with our greater resources, we could ultimately out-build Japan and ultimately overwhelm her on sea, and on land and in the air."
/the-presidency/presidential-speeches/february-23-1942-fireside-chat-20-progress-war,14,Franklin D. Roosevelt,1942,War & New Deal,True,False,"We knew that, to obtain our objective, many varieties of operations would be necessary in areas other than the Philippines. Now nothing that has occurred in the past two months has caused us to revise this basic strategy of necessity - except that the defense put up by General MacArthur has magnificently exceeded the previous estimates of endurance, and he and his men are gaining eternal glory therefore. MacArthur's army of Filipinos and Americans, and the forces of the United Nations in China, in Burma and the Netherlands East Indies, are all together fulfilling the same essential task. They are making Japan pay an increasingly terrible price for her ambitious attempts to seize control of the whole (Atlantic) Asiatic world."
/the-presidency/presidential-speeches/february-23-1942-fireside-chat-20-progress-war,21,Franklin D. Roosevelt,1942,War & New Deal,True,False,"Conquered nations in Europe know what the yoke of the Nazis is like. And the people of Korea and of Manchuria know in their flesh the harsh despotism of Japan. All of the people of Asia know that if there is to be an honorable and decent future for any of them or any of (for) us, that future depends on victory by the United Nations over the forces of Axis enslavement. If a just and durable peace is to be attained, or even if all of us are merely to save our own skins, there is one thought for us here at home to keep uppermost - the fulfillment of our special task of production - uninterrupted production. I stress that word ""uninterrupted."" Germany, Italy and Japan are very close to their maximum output of planes, guns, tanks and ships."
/the-presidency/presidential-speeches/february-23-1942-fireside-chat-20-progress-war,22,Franklin D. Roosevelt,1942,War & New Deal,True,False,"The United Nations are not - especially the United States of America. Our first job then is to build up production - uninterrupted production - so that the United Nations can maintain control of the seas and attain control of the air - not merely a slight superiority, but an overwhelming superiority. On January 6th of this year, I set certain definite goals of production for airplanes, tanks, guns and ships. The Axis propagandists called them fantastic. Tonight, nearly two months later, and after a careful survey of progress by Donald Nelson and others charged with responsibility for our production, I can tell you that those goals will be attained. In every part of the country, experts in production and the men and women at work in the plants are giving loyal service."
/the-presidency/presidential-speeches/february-23-1942-fireside-chat-20-progress-war,27,Franklin D. Roosevelt,1942,War & New Deal,True,False,"Let them repeat that now! Let them tell that to General MacArthur and his men. Let them tell that to the sailors who today are hitting hard in the far waters of the Pacific. Let them tell that to the boys in the Flying Fortresses. Let them tell that to the Marines! The United Nations constitutes an association of independent peoples of equal dignity and equal importance. The United Nations are dedicated to a common cause. We share equally and with equal zeal the anguish and the awful sacrifices of war. In the partnership of our common enterprise, we must share in a unified plan in which all of us must play our several parts, each of us being equally indispensable and dependent one on the other."
/the-presidency/presidential-speeches/february-23-2018-remarks-conservative-political-action,10,Donald Trump,2018,The present era,True,False,"So - because I kept trying to say, ""Why is this?"" But it's just there. So the great enthusiasm - you know, you're sitting back, you're watching television. ""Maybe I don't have to vote today; we just won the presidency."" And then we get clobbered, and we can't let that happen. We get clobbered in '18, and we can't let that happen - only because we are so happy, we passed so many things. Honestly, and I'll say - I'll use the word ""my administration"" as opposed to me - my administration, I think, has had the most successful first year in the history of the presidency. I really believe that. I really believe it. I really believe it. So, I mean, judges, regulations, everything."
/the-presidency/presidential-speeches/february-23-2018-remarks-conservative-political-action,18,Donald Trump,2018,The present era,True,False,"And, by the way, we're having tremendous plans coming out now - healthcare plans - at a fraction of the cost that are much better than Obamacare. And except for one Senator, who came into a room at 3 o'clock in the morning and went like that - we would have had healthcare, too. AUDIENCE: Booo - THE PRESIDENT: We would have had healthcare, too. Think of that. But I think we may be better off the way we're doing it. It's piece by piece by piece. Obamacare is just being wiped out. The individual mandate, essentially, wipes it out. So I think we may be better off. And people are getting great healthcare plans and we're not finished yet."
