schema_version,contract_version,edge_id,edge_type,scope_type,scope_id,scope_label,story_era_id,president_profile_id,president_name,topic_id,topic_level,topic_label,topic_paragraph_count,topic_appearance_count,eligible_president_paragraph_count,eligible_president_appearance_count,scope_topic_paragraph_count,scope_eligible_paragraph_count,speaker_paragraph_share,topic_contribution_share,topic_scope_share,president_support_status,edge_support_status,default_visible,topic_free_denominator_policy,multi_label_counting_policy,evidence_receipt_count,interpretation_policy
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_1f6fafe9e3677aceee8470c838a1a00716d284fda71ab05ea9516e086b4f0d37,president_topic,corpus,all-corpus,All eligible corpus,,bill-clinton,Bill Clinton,topic_4de707e8402fa0422b1183351b4747441be33445777d239186df1d7f2c12ffd7,level2,"Partisan Combat, Press Conferences & Media Attacks",19,12,1154,39,1206,32531,0.016464471403812825,0.015754560530679935,0.03707233100734684,supported,supported,False,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_a45cf48421349c6d41bcc721804b398d5ae59fb1028248c1a8178a59e986a3a6,president_topic,corpus,all-corpus,All eligible corpus,,donald-trump,Donald Trump,topic_4de707e8402fa0422b1183351b4747441be33445777d239186df1d7f2c12ffd7,level2,"Partisan Combat, Press Conferences & Media Attacks",331,36,2259,53,1206,32531,0.14652501106684374,0.2744610281923715,0.03707233100734684,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_4e964d99f3410403b0736ad4d66b80dd3cc7e28fa4432df0796b4db98ed7a9a6,president_topic,corpus,all-corpus,All eligible corpus,,dwight-d-eisenhower,Dwight D. Eisenhower,topic_4de707e8402fa0422b1183351b4747441be33445777d239186df1d7f2c12ffd7,level2,"Partisan Combat, Press Conferences & Media Attacks",7,3,692,15,1206,32531,0.010115606936416185,0.005804311774461028,0.03707233100734684,supported,supported,False,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_5fffa4403472be8eceec340646c7ff721fce654a5834a1b75afb5f370e80cf63,president_topic,corpus,all-corpus,All eligible corpus,,franklin-d-roosevelt,Franklin D. Roosevelt,topic_4de707e8402fa0422b1183351b4747441be33445777d239186df1d7f2c12ffd7,level2,"Partisan Combat, Press Conferences & Media Attacks",55,22,1066,47,1206,32531,0.051594746716697934,0.04560530679933665,0.03707233100734684,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_4ff344011834f6b1c910a35ab2d0068bc6e7874f79323382d0d981dd7888f5d2,president_topic,corpus,all-corpus,All eligible corpus,,george-h-w-bush,George H. W. Bush,topic_4de707e8402fa0422b1183351b4747441be33445777d239186df1d7f2c12ffd7,level2,"Partisan Combat, Press Conferences & Media Attacks",55,8,584,23,1206,32531,0.09417808219178082,0.04560530679933665,0.03707233100734684,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_f8557ca405ecf22aa5629b50027a1a90c7c9f9ecb4b2edb725c7618e1bccbb74,president_topic,corpus,all-corpus,All eligible corpus,,george-w-bush,George W. Bush,topic_4de707e8402fa0422b1183351b4747441be33445777d239186df1d7f2c12ffd7,level2,"Partisan Combat, Press Conferences & Media Attacks",28,12,1030,38,1206,32531,0.027184466019417475,0.02321724709784411,0.03707233100734684,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_302ba6e9eb94deea7238f3a7a10ae8d54f305289242ae4ab502e0f8e63cdc9c5,president_topic,corpus,all-corpus,All eligible corpus,,gerald-ford,Gerald Ford,topic_4de707e8402fa0422b1183351b4747441be33445777d239186df1d7f2c12ffd7,level2,"Partisan Combat, Press Conferences & Media Attacks",27,6,520,17,1206,32531,0.051923076923076926,0.022388059701492536,0.03707233100734684,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_39c8fd0e41fb22ba4565edcd80f4e51e4ec4d213e56fd56732a69b2796623c72,president_topic,corpus,all-corpus,All eligible corpus,,harry-s-truman,Harry S. Truman,topic_4de707e8402fa0422b1183351b4747441be33445777d239186df1d7f2c12ffd7,level2,"Partisan Combat, Press Conferences & Media Attacks",48,6,308,19,1206,32531,0.15584415584415584,0.03980099502487562,0.03707233100734684,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_0e9479ded54df8dc0e4c02dd2ec1aa572cdd569dbca0755c72b3130b233ad8a8,president_topic,corpus,all-corpus,All eligible corpus,,herbert-hoover,Herbert Hoover,topic_4de707e8402fa0422b1183351b4747441be33445777d239186df1d7f2c12ffd7,level2,"Partisan Combat, Press Conferences & Media Attacks",66,8,691,29,1206,32531,0.0955137481910275,0.05472636815920398,0.03707233100734684,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_a393e768daa326ba0e7de6aae75a4f102f7a2bfd094c49f237b414d5d67b3de4,president_topic,corpus,all-corpus,All eligible corpus,,james-buchanan,James Buchanan,topic_4de707e8402fa0422b1183351b4747441be33445777d239186df1d7f2c12ffd7,level2,"Partisan Combat, Press Conferences & Media Attacks",1,1,587,14,1206,32531,0.0017035775127768314,0.0008291873963515755,0.03707233100734684,supported,thin_edge,False,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,1,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_82b4c0a87a14ae7eb8e007995d618969656c9c1e6239d44958d71b55bccd4127,president_topic,corpus,all-corpus,All eligible corpus,,jimmy-carter,Jimmy Carter,topic_4de707e8402fa0422b1183351b4747441be33445777d239186df1d7f2c12ffd7,level2,"Partisan Combat, Press Conferences & Media Attacks",46,9,646,22,1206,32531,0.07120743034055728,0.03814262023217247,0.03707233100734684,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_fc5d678b2dc2b87455e42814db6b472f0b42fc0add5648056b5322d95dd9de85,president_topic,corpus,all-corpus,All eligible corpus,,joe-biden,Joe Biden,topic_4de707e8402fa0422b1183351b4747441be33445777d239186df1d7f2c12ffd7,level2,"Partisan Combat, Press Conferences & Media Attacks",56,14,1152,28,1206,32531,0.04861111111111111,0.04643449419568822,0.03707233100734684,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_e7155f825f566934ae35a83d7ccc7fb52b2d8f2defe0f965ca8c923d7aa4c390,president_topic,corpus,all-corpus,All eligible corpus,,john-f-kennedy,John F. Kennedy,topic_4de707e8402fa0422b1183351b4747441be33445777d239186df1d7f2c12ffd7,level2,"Partisan Combat, Press Conferences & Media Attacks",34,8,1088,44,1206,32531,0.03125,0.028192371475953566,0.03707233100734684,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_1884454ae8ae6201f5fa7332e31d791d656ed950280cabfa7857fe80892e336a,president_topic,corpus,all-corpus,All eligible corpus,,lyndon-b-johnson,Lyndon B. Johnson,topic_4de707e8402fa0422b1183351b4747441be33445777d239186df1d7f2c12ffd7,level2,"Partisan Combat, Press Conferences & Media Attacks",101,29,1877,71,1206,32531,0.053809270111880664,0.08374792703150911,0.03707233100734684,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_2cf3f72eb01f9c658b1a0117c3d022130a0cfc0bbf23b670d33f949996071ed0,president_topic,corpus,all-corpus,All eligible corpus,,richard-m-nixon,Richard M. Nixon,topic_4de707e8402fa0422b1183351b4747441be33445777d239186df1d7f2c12ffd7,level2,"Partisan Combat, Press Conferences & Media Attacks",68,16,633,27,1206,32531,0.10742496050552923,0.05638474295190713,0.03707233100734684,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_3b282d43dabab5291e0c5a5d35283d7544541c3b8d4094e1316d683ef89998f8,president_topic,corpus,all-corpus,All eligible corpus,,ronald-reagan,Ronald Reagan,topic_4de707e8402fa0422b1183351b4747441be33445777d239186df1d7f2c12ffd7,level2,"Partisan Combat, Press Conferences & Media Attacks",90,21,1725,61,1206,32531,0.05217391304347826,0.07462686567164178,0.03707233100734684,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_fe22e6b0a93baed51b323385274a3ddabe55f3c9acaf15afeed5a992ce01398d,president_topic,corpus,all-corpus,All eligible corpus,,rutherford-b-hayes,Rutherford B. Hayes,topic_4de707e8402fa0422b1183351b4747441be33445777d239186df1d7f2c12ffd7,level2,"Partisan Combat, Press Conferences & Media Attacks",1,1,499,16,1206,32531,0.002004008016032064,0.0008291873963515755,0.03707233100734684,supported,thin_edge,False,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,1,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_57f8dcc1c96d14b2b9e395610374992190f9412d5c1828972f3a5e3773162605,president_topic,corpus,all-corpus,All eligible corpus,,theodore-roosevelt,Theodore Roosevelt,topic_4de707e8402fa0422b1183351b4747441be33445777d239186df1d7f2c12ffd7,level2,"Partisan Combat, Press Conferences & Media Attacks",3,1,1398,21,1206,32531,0.002145922746781116,0.0024875621890547263,0.03707233100734684,supported,thin_edge,False,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,1,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_9490234cdf9855f4929368f7a4b8382ccdbbf093d0f63ffd6e09919b5249b7aa,president_topic,corpus,all-corpus,All eligible corpus,,thomas-jefferson,Thomas Jefferson,topic_4de707e8402fa0422b1183351b4747441be33445777d239186df1d7f2c12ffd7,level2,"Partisan Combat, Press Conferences & Media Attacks",3,1,314,25,1206,32531,0.009554140127388535,0.0024875621890547263,0.03707233100734684,supported,thin_edge,False,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,1,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_dc17a9ba9d69f85b6dc046187b2041e32b68e9bcad2707b75a8cc08697a40422,president_topic,corpus,all-corpus,All eligible corpus,,ulysses-s-grant,Ulysses S. Grant,topic_4de707e8402fa0422b1183351b4747441be33445777d239186df1d7f2c12ffd7,level2,"Partisan Combat, Press Conferences & Media Attacks",2,2,743,29,1206,32531,0.0026917900403768506,0.001658374792703151,0.03707233100734684,supported,thin_edge,False,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,2,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_b0b24ad56f82c806b20d691d0eb5f80539f137332937b908e6c2401d09e4f870,president_topic,corpus,all-corpus,All eligible corpus,,warren-g-harding,Warren G. Harding,topic_4de707e8402fa0422b1183351b4747441be33445777d239186df1d7f2c12ffd7,level2,"Partisan Combat, Press Conferences & Media Attacks",4,3,238,18,1206,32531,0.01680672268907563,0.003316749585406302,0.03707233100734684,supported,thin_edge,False,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_50eb95bd302b945e2c6d150768937c9e76c4f3e9db5cfba62acc13e915b04580,president_topic,corpus,all-corpus,All eligible corpus,,william-harrison,William Harrison,topic_4de707e8402fa0422b1183351b4747441be33445777d239186df1d7f2c12ffd7,level2,"Partisan Combat, Press Conferences & Media Attacks",6,1,57,1,1206,32531,0.10526315789473684,0.004975124378109453,0.03707233100734684,thin,thin_president,False,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,1,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_7a37d276585bbe703e5bcdb13b116c2e10bfb5660285c7f72eca29a251101f7a,president_topic,corpus,all-corpus,All eligible corpus,,woodrow-wilson,Woodrow Wilson,topic_4de707e8402fa0422b1183351b4747441be33445777d239186df1d7f2c12ffd7,level2,"Partisan Combat, Press Conferences & Media Attacks",11,2,615,32,1206,32531,0.01788617886178862,0.00912106135986733,0.03707233100734684,supported,supported,False,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,2,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_f9a0c06a9eeaf393657ade380aa4c1ef77669d4483912ed082a6111b81e26819,president_topic,corpus,all-corpus,All eligible corpus,,abraham-lincoln,Abraham Lincoln,topic_56ece89d74b121a5ebd2d46dfd9e4c18a0c21fba54ac63760d417924fc660b06,level2,Neutral Rights & Maritime Depredations,6,4,663,15,440,32531,0.00904977375565611,0.013636363636363636,0.01352556023485291,supported,supported,False,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_1a4f919268291f111b1e52a1287a552f14f0caba46d63946d6e21a06feca6f8e,president_topic,corpus,all-corpus,All eligible corpus,,andrew-jackson,Andrew Jackson,topic_56ece89d74b121a5ebd2d46dfd9e4c18a0c21fba54ac63760d417924fc660b06,level2,Neutral Rights & Maritime Depredations,8,6,1137,26,440,32531,0.007036059806508356,0.01818181818181818,0.01352556023485291,supported,supported,False,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_a657210cf7dda5b4a39f53465f538a231d4e0fec0a1ebc1ef487f65b9332fbd2,president_topic,corpus,all-corpus,All eligible corpus,,andrew-johnson,Andrew Johnson,topic_56ece89d74b121a5ebd2d46dfd9e4c18a0c21fba54ac63760d417924fc660b06,level2,Neutral Rights & Maritime Depredations,3,3,636,30,440,32531,0.0047169811320754715,0.006818181818181818,0.01352556023485291,supported,thin_edge,False,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_0ce0b112fe25ba686ee5d677b0eda9fcb7ddaa95509ece4da441087d0a3e6576,president_topic,corpus,all-corpus,All eligible corpus,,benjamin-harrison,Benjamin Harrison,topic_56ece89d74b121a5ebd2d46dfd9e4c18a0c21fba54ac63760d417924fc660b06,level2,Neutral Rights & Maritime Depredations,20,2,586,16,440,32531,0.034129692832764506,0.045454545454545456,0.01352556023485291,supported,supported,False,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,2,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_49a726d417b9ae9b1998e73f9284b1edd95f736fd3b25bdce3e4217fe38e9ea8,president_topic,corpus,all-corpus,All eligible corpus,,bill-clinton,Bill Clinton,topic_56ece89d74b121a5ebd2d46dfd9e4c18a0c21fba54ac63760d417924fc660b06,level2,Neutral Rights & Maritime Depredations,1,1,1154,39,440,32531,0.0008665511265164644,0.0022727272727272726,0.01352556023485291,supported,thin_edge,False,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,1,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_31ffc7906c9cb0fb45360bfd98a3696b9d0616286697934f0a990612f9de310c,president_topic,corpus,all-corpus,All eligible corpus,,chester-a-arthur,Chester A. Arthur,topic_56ece89d74b121a5ebd2d46dfd9e4c18a0c21fba54ac63760d417924fc660b06,level2,Neutral Rights & Maritime Depredations,2,2,468,11,440,32531,0.004273504273504274,0.004545454545454545,0.01352556023485291,supported,thin_edge,False,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,2,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
