doc_name,method,topic,share,n_paragraphs
/the-presidency/presidential-speeches/january-20-1949-inaugural-address,llm_taxonomy,Space Exploration,0.0,18
/the-presidency/presidential-speeches/january-20-1949-inaugural-address,llm_taxonomy,"Tariffs, Reciprocity & Navigation Laws",0.05555555555555555,18
/the-presidency/presidential-speeches/january-20-1949-inaugural-address,llm_taxonomy,"Taxes, Budget Deficits & Federal Spending",0.0,18
/the-presidency/presidential-speeches/january-20-1949-inaugural-address,llm_taxonomy,"Territorial Organization, Statehood & Insular Governance",0.0,18
/the-presidency/presidential-speeches/january-20-1949-inaugural-address,llm_taxonomy,"Treaties, Diplomacy & International Arbitration",0.1111111111111111,18
/the-presidency/presidential-speeches/january-20-1949-inaugural-address,llm_taxonomy,"Trusts, Corporations & Antitrust",0.0,18
/the-presidency/presidential-speeches/january-20-1949-inaugural-address,llm_taxonomy,Vietnam War,0.0,18
/the-presidency/presidential-speeches/january-20-1949-inaugural-address,llm_taxonomy,"Welfare, Poverty & Economic Opportunity",0.0,18
/the-presidency/presidential-speeches/january-20-1949-inaugural-address,llm_taxonomy,"World Order, Foreign Aid & Democracy Promotion",0.5,18
/the-presidency/presidential-speeches/january-20-1949-inaugural-address,llm_taxonomy,World War I Mobilization & War Aims,0.0,18
/the-presidency/presidential-speeches/january-20-1949-inaugural-address,llm_taxonomy,World War II Military Operations,0.0,18
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,Agriculture & Farm Prices,0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,Chinese Immigration & Exclusion,0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,"Civil Rights, Voting Rights & Discrimination",0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,Civil Service Reform & the Merit System,0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,"Coinage, Currency & Specie",0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,Cold War & Great-Power Rivalry,0.5789473684210527,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,"Commemoration, Eulogy & National Mourning",0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,Conservation & the Environment,0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,Constitutional Union & Federalism,0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,"Crime, Insurrection & Federal Law Enforcement",0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,Early Naval Wars: Barbary & the War of 1812,0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,Elections & Voting Integrity,0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,"Executive Departments, Postal & Administrative Housekeeping",0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,"Executive Power, Vetoes & the Courts",0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,Great Depression Recovery,0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,"Health Care, Medicare & Social Security",0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,Immigration & Border Security,0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,"Indian Affairs, Removal & Allotment",0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,"Internal Improvements, Energy & Infrastructure",0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,"Iraq, Gulf Wars, the War on Terror & Interventions",0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,"Labor, Wages & Working Conditions",0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,Mexican War,0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,Middle East & Israel,0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,"Military Preparedness, Armed Forces & Veterans",0.21052631578947367,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,Monroe Doctrine & Latin American Policy,0.05263157894736842,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,National Bank & Banking Crises,0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,Neutral Rights & Maritime Depredations,0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,Nuclear Weapons & Arms Control,0.10526315789473684,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,"Partisan Combat, Press Conferences & Media Attacks",0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,"Personal Narrative, Storytelling & Boasting",0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,Polygamy in the Territories,0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,Presidential Humility & Reflection on Office,0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,"Prosperity, Jobs & the Middle Class",0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,"Providence, Faith & American Ideals",0.47368421052631576,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,"Public Debt, Revenue & Treasury Finance",0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,Public Lands & Homestead Settlement,0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,Reconstruction & Southern Self-Government,0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,"Relations with Spain, Mexico & Territorial Claims",0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,"Slavery, Emancipation & Sectionalism",0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,Space Exploration,0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,"Tariffs, Reciprocity & Navigation Laws",0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,"Taxes, Budget Deficits & Federal Spending",0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,"Territorial Organization, Statehood & Insular Governance",0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,"Treaties, Diplomacy & International Arbitration",0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,"Trusts, Corporations & Antitrust",0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,Vietnam War,0.05263157894736842,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,"Welfare, Poverty & Economic Opportunity",0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,"World Order, Foreign Aid & Democracy Promotion",0.21052631578947367,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,World War I Mobilization & War Aims,0.0,19
/the-presidency/presidential-speeches/january-20-1953-first-inaugural-address,llm_taxonomy,World War II Military Operations,0.05263157894736842,19
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,Agriculture & Farm Prices,0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,Chinese Immigration & Exclusion,0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,"Civil Rights, Voting Rights & Discrimination",0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,Civil Service Reform & the Merit System,0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,"Coinage, Currency & Specie",0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,Cold War & Great-Power Rivalry,0.8,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,"Commemoration, Eulogy & National Mourning",0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,Conservation & the Environment,0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,Constitutional Union & Federalism,0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,"Crime, Insurrection & Federal Law Enforcement",0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,Early Naval Wars: Barbary & the War of 1812,0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,Elections & Voting Integrity,0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,"Executive Departments, Postal & Administrative Housekeeping",0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,"Executive Power, Vetoes & the Courts",0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,Great Depression Recovery,0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,"Health Care, Medicare & Social Security",0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,Immigration & Border Security,0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,"Indian Affairs, Removal & Allotment",0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,"Internal Improvements, Energy & Infrastructure",0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,"Iraq, Gulf Wars, the War on Terror & Interventions",0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,"Labor, Wages & Working Conditions",0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,Mexican War,0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,Middle East & Israel,0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,"Military Preparedness, Armed Forces & Veterans",0.2,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,Monroe Doctrine & Latin American Policy,0.2,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,National Bank & Banking Crises,0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,Neutral Rights & Maritime Depredations,0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,Nuclear Weapons & Arms Control,0.2,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,"Partisan Combat, Press Conferences & Media Attacks",0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,"Personal Narrative, Storytelling & Boasting",0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,Polygamy in the Territories,0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,Presidential Humility & Reflection on Office,0.2,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,"Prosperity, Jobs & the Middle Class",0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,"Providence, Faith & American Ideals",0.6,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,"Public Debt, Revenue & Treasury Finance",0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,Public Lands & Homestead Settlement,0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,Reconstruction & Southern Self-Government,0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,"Relations with Spain, Mexico & Territorial Claims",0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,"Slavery, Emancipation & Sectionalism",0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,Space Exploration,0.1,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,"Tariffs, Reciprocity & Navigation Laws",0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,"Taxes, Budget Deficits & Federal Spending",0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,"Territorial Organization, Statehood & Insular Governance",0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,"Treaties, Diplomacy & International Arbitration",0.1,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,"Trusts, Corporations & Antitrust",0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,Vietnam War,0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,"Welfare, Poverty & Economic Opportunity",0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,"World Order, Foreign Aid & Democracy Promotion",0.3,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,World War I Mobilization & War Aims,0.0,10
/the-presidency/presidential-speeches/january-20-1961-inaugural-address,llm_taxonomy,World War II Military Operations,0.0,10
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,Agriculture & Farm Prices,0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,Chinese Immigration & Exclusion,0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,"Civil Rights, Voting Rights & Discrimination",0.16666666666666666,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,Civil Service Reform & the Merit System,0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,"Coinage, Currency & Specie",0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,Cold War & Great-Power Rivalry,0.08333333333333333,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,"Commemoration, Eulogy & National Mourning",0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,Conservation & the Environment,0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,Constitutional Union & Federalism,0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,"Crime, Insurrection & Federal Law Enforcement",0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,Early Naval Wars: Barbary & the War of 1812,0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,Elections & Voting Integrity,0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,"Executive Departments, Postal & Administrative Housekeeping",0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,"Executive Power, Vetoes & the Courts",0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,Great Depression Recovery,0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,"Health Care, Medicare & Social Security",0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,Immigration & Border Security,0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,"Indian Affairs, Removal & Allotment",0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,"Internal Improvements, Energy & Infrastructure",0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,"Iraq, Gulf Wars, the War on Terror & Interventions",0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,"Labor, Wages & Working Conditions",0.08333333333333333,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,Mexican War,0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,Middle East & Israel,0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,"Military Preparedness, Armed Forces & Veterans",0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,Monroe Doctrine & Latin American Policy,0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,National Bank & Banking Crises,0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,Neutral Rights & Maritime Depredations,0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,Nuclear Weapons & Arms Control,0.08333333333333333,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,"Partisan Combat, Press Conferences & Media Attacks",0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,"Personal Narrative, Storytelling & Boasting",0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,Polygamy in the Territories,0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,Presidential Humility & Reflection on Office,0.25,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,"Prosperity, Jobs & the Middle Class",0.08333333333333333,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,"Providence, Faith & American Ideals",0.5833333333333334,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,"Public Debt, Revenue & Treasury Finance",0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,Public Lands & Homestead Settlement,0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,Reconstruction & Southern Self-Government,0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,"Relations with Spain, Mexico & Territorial Claims",0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,"Slavery, Emancipation & Sectionalism",0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,Space Exploration,0.16666666666666666,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,"Tariffs, Reciprocity & Navigation Laws",0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,"Taxes, Budget Deficits & Federal Spending",0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,"Territorial Organization, Statehood & Insular Governance",0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,"Treaties, Diplomacy & International Arbitration",0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,"Trusts, Corporations & Antitrust",0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,Vietnam War,0.08333333333333333,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,"Welfare, Poverty & Economic Opportunity",0.16666666666666666,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,"World Order, Foreign Aid & Democracy Promotion",0.08333333333333333,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,World War I Mobilization & War Aims,0.0,12
/the-presidency/presidential-speeches/january-20-1965-inaugural-address,llm_taxonomy,World War II Military Operations,0.0,12
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,Agriculture & Farm Prices,0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,Chinese Immigration & Exclusion,0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,"Civil Rights, Voting Rights & Discrimination",0.1875,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,Civil Service Reform & the Merit System,0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,"Coinage, Currency & Specie",0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,Cold War & Great-Power Rivalry,0.0625,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,"Commemoration, Eulogy & National Mourning",0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,Conservation & the Environment,0.0625,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,Constitutional Union & Federalism,0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,"Crime, Insurrection & Federal Law Enforcement",0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,Early Naval Wars: Barbary & the War of 1812,0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,Elections & Voting Integrity,0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,"Executive Departments, Postal & Administrative Housekeeping",0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,"Executive Power, Vetoes & the Courts",0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,Great Depression Recovery,0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,"Health Care, Medicare & Social Security",0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,Immigration & Border Security,0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,"Indian Affairs, Removal & Allotment",0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,"Internal Improvements, Energy & Infrastructure",0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,"Iraq, Gulf Wars, the War on Terror & Interventions",0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,"Labor, Wages & Working Conditions",0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,Mexican War,0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,Middle East & Israel,0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,"Military Preparedness, Armed Forces & Veterans",0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,Monroe Doctrine & Latin American Policy,0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,National Bank & Banking Crises,0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,Neutral Rights & Maritime Depredations,0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,Nuclear Weapons & Arms Control,0.0625,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,"Partisan Combat, Press Conferences & Media Attacks",0.0625,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,"Personal Narrative, Storytelling & Boasting",0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,Polygamy in the Territories,0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,Presidential Humility & Reflection on Office,0.0625,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,"Prosperity, Jobs & the Middle Class",0.125,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,"Providence, Faith & American Ideals",0.6875,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,"Public Debt, Revenue & Treasury Finance",0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,Public Lands & Homestead Settlement,0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,Reconstruction & Southern Self-Government,0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,"Relations with Spain, Mexico & Territorial Claims",0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,"Slavery, Emancipation & Sectionalism",0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,Space Exploration,0.1875,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,"Tariffs, Reciprocity & Navigation Laws",0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,"Taxes, Budget Deficits & Federal Spending",0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,"Territorial Organization, Statehood & Insular Governance",0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,"Treaties, Diplomacy & International Arbitration",0.125,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,"Trusts, Corporations & Antitrust",0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,Vietnam War,0.0625,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,"Welfare, Poverty & Economic Opportunity",0.125,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,"World Order, Foreign Aid & Democracy Promotion",0.1875,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,World War I Mobilization & War Aims,0.0,16
/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address,llm_taxonomy,World War II Military Operations,0.0,16
/the-presidency/presidential-speeches/january-20-1972-state-union-address,llm_taxonomy,Agriculture & Farm Prices,0.03333333333333333,30
/the-presidency/presidential-speeches/january-20-1972-state-union-address,llm_taxonomy,Chinese Immigration & Exclusion,0.0,30
/the-presidency/presidential-speeches/january-20-1972-state-union-address,llm_taxonomy,"Civil Rights, Voting Rights & Discrimination",0.06666666666666667,30
/the-presidency/presidential-speeches/january-20-1972-state-union-address,llm_taxonomy,Civil Service Reform & the Merit System,0.0,30
/the-presidency/presidential-speeches/january-20-1972-state-union-address,llm_taxonomy,"Coinage, Currency & Specie",0.0,30
/the-presidency/presidential-speeches/january-20-1972-state-union-address,llm_taxonomy,Cold War & Great-Power Rivalry,0.13333333333333333,30
/the-presidency/presidential-speeches/january-20-1972-state-union-address,llm_taxonomy,"Commemoration, Eulogy & National Mourning",0.03333333333333333,30
/the-presidency/presidential-speeches/january-20-1972-state-union-address,llm_taxonomy,Conservation & the Environment,0.13333333333333333,30
/the-presidency/presidential-speeches/january-20-1972-state-union-address,llm_taxonomy,Constitutional Union & Federalism,0.03333333333333333,30
/the-presidency/presidential-speeches/january-20-1972-state-union-address,llm_taxonomy,"Crime, Insurrection & Federal Law Enforcement",0.03333333333333333,30
/the-presidency/presidential-speeches/january-20-1972-state-union-address,llm_taxonomy,Early Naval Wars: Barbary & the War of 1812,0.0,30
/the-presidency/presidential-speeches/january-20-1972-state-union-address,llm_taxonomy,Elections & Voting Integrity,0.0,30
/the-presidency/presidential-speeches/january-20-1972-state-union-address,llm_taxonomy,"Executive Departments, Postal & Administrative Housekeeping",0.06666666666666667,30
/the-presidency/presidential-speeches/january-20-1972-state-union-address,llm_taxonomy,"Executive Power, Vetoes & the Courts",0.0,30
