selection_order,series_id,series_label,series_kind,instrument,query,grouping_active,family_label,family_form_count,family_forms,period_kind,period,period_order,period_start,period_end,x,display_value,display_unit,numerator_count,denominator_count,denominator_unit,point,lo_sampling,hi_sampling,lo,hi,n_paragraphs,n_speeches,n_paired_paragraphs,ci_status,interval_unresolvable,disagreement_band_applied,disagreement_half_width,ci_components,disagreement_status,agreement_source,value_status,source_scope
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1833,44,1831,1835,1833,0.0991,"uses per 10,000 indexed words",1,100888,indexed source-document words,0.0991,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1834,45,1832,1836,1834,0.095,"uses per 10,000 indexed words",1,105271,indexed source-document words,0.095,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1835,46,1833,1837,1835,0.1743,"uses per 10,000 indexed words",2,114721,indexed source-document words,0.1743,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1836,47,1834,1838,1836,0.5051,"uses per 10,000 indexed words",5,98984,indexed source-document words,0.5051,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1837,48,1835,1839,1837,0.5676,"uses per 10,000 indexed words",5,88089,indexed source-document words,0.5676,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1838,49,1836,1840,1838,0.6956,"uses per 10,000 indexed words",6,86261,indexed source-document words,0.6956,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1839,50,1837,1841,1839,0.7839,"uses per 10,000 indexed words",8,102055,indexed source-document words,0.7839,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1840,51,1838,1842,1840,0.9796,"uses per 10,000 indexed words",9,91873,indexed source-document words,0.9796,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1841,52,1839,1843,1841,1.0285,"uses per 10,000 indexed words",9,87506,indexed source-document words,1.0285,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1842,53,1840,1844,1842,0.9234,"uses per 10,000 indexed words",8,86638,indexed source-document words,0.9234,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1843,54,1841,1845,1843,0.7029,"uses per 10,000 indexed words",7,99591,indexed source-document words,0.7029,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1844,55,1842,1846,1844,0.5074,"uses per 10,000 indexed words",5,98539,indexed source-document words,0.5074,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1845,56,1843,1847,1845,0.5459,"uses per 10,000 indexed words",5,91587,indexed source-document words,0.5459,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1846,57,1844,1848,1846,0.1778,"uses per 10,000 indexed words",2,112488,indexed source-document words,0.1778,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1847,58,1845,1849,1847,0.2632,"uses per 10,000 indexed words",3,113987,indexed source-document words,0.2632,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1848,59,1846,1850,1848,0.3731,"uses per 10,000 indexed words",4,107197,indexed source-document words,0.3731,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1849,60,1847,1851,1849,0.6331,"uses per 10,000 indexed words",6,94767,indexed source-document words,0.6331,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1850,61,1848,1852,1850,0.5137,"uses per 10,000 indexed words",5,97337,indexed source-document words,0.5137,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1851,62,1849,1853,1851,0.6166,"uses per 10,000 indexed words",5,81093,indexed source-document words,0.6166,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1852,63,1850,1854,1852,0.4132,"uses per 10,000 indexed words",5,121015,indexed source-document words,0.4132,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1853,64,1851,1855,1853,0.3405,"uses per 10,000 indexed words",4,117476,indexed source-document words,0.3405,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1854,65,1852,1856,1854,0.2559,"uses per 10,000 indexed words",3,117225,indexed source-document words,0.2559,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1855,66,1853,1857,1855,0.1774,"uses per 10,000 indexed words",2,112752,indexed source-document words,0.1774,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1856,67,1854,1858,1856,0.3961,"uses per 10,000 indexed words",5,126221,indexed source-document words,0.3961,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1857,68,1855,1859,1857,0.4584,"uses per 10,000 indexed words",4,87251,indexed source-document words,0.4584,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1858,69,1856,1860,1858,0.3621,"uses per 10,000 indexed words",4,110463,indexed source-document words,0.3621,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1859,70,1857,1861,1859,0.4363,"uses per 10,000 indexed words",5,114592,indexed source-document words,0.4363,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1860,71,1858,1862,1860,0.4688,"uses per 10,000 indexed words",5,106662,indexed source-document words,0.4688,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1861,72,1859,1863,1861,0.224,"uses per 10,000 indexed words",2,89275,indexed source-document words,0.224,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1862,73,1860,1864,1862,0.6412,"uses per 10,000 indexed words",5,77980,indexed source-document words,0.6412,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1863,74,1861,1865,1863,1.0383,"uses per 10,000 indexed words",6,57785,indexed source-document words,1.0383,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1864,75,1862,1866,1864,0.6969,"uses per 10,000 indexed words",4,57401,indexed source-document words,0.6969,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1865,76,1863,1867,1865,0.4558,"uses per 10,000 indexed words",4,87756,indexed source-document words,0.4558,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1866,77,1864,1868,1866,0.3799,"uses per 10,000 indexed words",4,105280,indexed source-document words,0.3799,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1867,78,1865,1869,1867,0.091,"uses per 10,000 indexed words",1,109845,indexed source-document words,0.091,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1868,79,1866,1870,1868,0.0,"uses per 10,000 indexed words",0,116028,indexed source-document words,0.0,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed_zero,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1869,80,1867,1871,1869,0.0,"uses per 10,000 indexed words",0,106080,indexed source-document words,0.0,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed_zero,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1870,81,1868,1872,1870,0.2586,"uses per 10,000 indexed words",2,77343,indexed source-document words,0.2586,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1871,82,1869,1873,1871,0.3208,"uses per 10,000 indexed words",2,62353,indexed source-document words,0.3208,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1872,83,1870,1874,1872,0.3141,"uses per 10,000 indexed words",2,63676,indexed source-document words,0.3141,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1873,84,1871,1875,1873,0.3259,"uses per 10,000 indexed words",2,61365,indexed source-document words,0.3259,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1874,85,1872,1876,1874,0.3271,"uses per 10,000 indexed words",2,61150,indexed source-document words,0.3271,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1875,86,1873,1877,1875,1.0658,"uses per 10,000 indexed words",7,65681,indexed source-document words,1.0658,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1876,87,1874,1878,1876,1.4217,"uses per 10,000 indexed words",9,63303,indexed source-document words,1.4217,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1877,88,1875,1879,1877,1.6664,"uses per 10,000 indexed words",13,78014,indexed source-document words,1.6664,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1878,89,1876,1880,1878,1.951,"uses per 10,000 indexed words",15,76884,indexed source-document words,1.951,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1879,90,1877,1881,1879,1.8863,"uses per 10,000 indexed words",16,84820,indexed source-document words,1.8863,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1880,91,1878,1882,1880,1.0325,"uses per 10,000 indexed words",9,87167,indexed source-document words,1.0325,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1881,92,1879,1883,1881,0.8093,"uses per 10,000 indexed words",7,86495,indexed source-document words,0.8093,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1882,93,1880,1884,1882,0.5628,"uses per 10,000 indexed words",4,71072,indexed source-document words,0.5628,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1883,94,1881,1885,1883,0.2669,"uses per 10,000 indexed words",2,74947,indexed source-document words,0.2669,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1884,95,1882,1886,1884,0.1302,"uses per 10,000 indexed words",1,76834,indexed source-document words,0.1302,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1885,96,1883,1887,1885,0.1429,"uses per 10,000 indexed words",1,70002,indexed source-document words,0.1429,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1886,97,1884,1888,1886,0.2309,"uses per 10,000 indexed words",2,86617,indexed source-document words,0.2309,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1887,98,1885,1889,1887,0.3199,"uses per 10,000 indexed words",3,93781,indexed source-document words,0.3199,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1888,99,1886,1890,1888,0.3498,"uses per 10,000 indexed words",3,85764,indexed source-document words,0.3498,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1889,100,1887,1891,1889,0.6041,"uses per 10,000 indexed words",5,82767,indexed source-document words,0.6041,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1890,101,1888,1892,1890,0.6984,"uses per 10,000 indexed words",7,100226,indexed source-document words,0.6984,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1891,102,1889,1893,1891,0.6981,"uses per 10,000 indexed words",7,100268,indexed source-document words,0.6981,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1892,103,1890,1894,1892,0.4938,"uses per 10,000 indexed words",5,101260,indexed source-document words,0.4938,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1893,104,1891,1895,1893,0.4624,"uses per 10,000 indexed words",5,108138,indexed source-document words,0.4624,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1894,105,1892,1896,1894,0.2795,"uses per 10,000 indexed words",3,107339,indexed source-document words,0.2795,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1895,106,1893,1897,1895,0.1004,"uses per 10,000 indexed words",1,99645,indexed source-document words,0.1004,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1896,107,1894,1898,1896,0.2962,"uses per 10,000 indexed words",3,101274,indexed source-document words,0.2962,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1897,108,1895,1899,1897,0.3817,"uses per 10,000 indexed words",4,104783,indexed source-document words,0.3817,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1898,109,1896,1900,1898,0.3787,"uses per 10,000 indexed words",4,105618,indexed source-document words,0.3787,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1899,110,1897,1901,1899,0.3507,"uses per 10,000 indexed words",4,114052,indexed source-document words,0.3507,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1900,111,1898,1902,1900,0.3797,"uses per 10,000 indexed words",4,105338,indexed source-document words,0.3797,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1901,112,1899,1903,1901,0.3746,"uses per 10,000 indexed words",4,106779,indexed source-document words,0.3746,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1902,113,1900,1904,1902,0.2889,"uses per 10,000 indexed words",3,103828,indexed source-document words,0.2889,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1903,114,1901,1905,1903,0.2754,"uses per 10,000 indexed words",3,108921,indexed source-document words,0.2754,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1904,115,1902,1906,1904,0.2338,"uses per 10,000 indexed words",3,128325,indexed source-document words,0.2338,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1905,116,1903,1907,1905,0.2073,"uses per 10,000 indexed words",3,144727,indexed source-document words,0.2073,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1906,117,1904,1908,1906,0.0,"uses per 10,000 indexed words",0,138807,indexed source-document words,0.0,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed_zero,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1907,118,1905,1909,1907,0.068,"uses per 10,000 indexed words",1,147064,indexed source-document words,0.068,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1908,119,1906,1910,1908,0.0623,"uses per 10,000 indexed words",1,160588,indexed source-document words,0.0623,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1909,120,1907,1911,1909,1.1031,"uses per 10,000 indexed words",16,145052,indexed source-document words,1.1031,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1910,121,1908,1912,1910,1.1912,"uses per 10,000 indexed words",17,142715,indexed source-document words,1.1912,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1911,122,1909,1913,1911,1.2938,"uses per 10,000 indexed words",17,131394,indexed source-document words,1.2938,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1912,123,1910,1914,1912,1.3595,"uses per 10,000 indexed words",16,117686,indexed source-document words,1.3595,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1913,124,1911,1915,1913,1.8451,"uses per 10,000 indexed words",16,86715,indexed source-document words,1.8451,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1914,125,1912,1916,1914,0.3998,"uses per 10,000 indexed words",3,75043,indexed source-document words,0.3998,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1915,126,1913,1917,1915,0.284,"uses per 10,000 indexed words",2,70425,indexed source-document words,0.284,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1916,127,1914,1918,1916,0.2955,"uses per 10,000 indexed words",2,67671,indexed source-document words,0.2955,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
3,lexical-exact:border,border,lexical-exact,Exact lexical form,border,false,,,,centered_year5,1917,128,1915,1919,1917,0.3405,"uses per 10,000 indexed words",2,58735,indexed source-document words,0.3405,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
